time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
263.875,1981-09-21,21:00:00.00,0.698918,0.753379,1.05476,623.897,0.0552532,0,0,0,15,640.007,362.959,335.243,-15.2386
263.917,1981-09-21,22:00:00.00,0.698918,0.753379,1.05351,623.888,0.0552532,0,0,0,15,639.996,363.02,335.314,-15.2386
263.958,1981-09-21,23:00:00.00,0.698918,0.753379,1.0523,623.878,0.0552532,0,0,0,15,639.986,363.08,335.386,-15.2386
264,1981-09-22,00:00:00.00,0.698918,0.753379,1.05112,623.869,0.0552532,0,0,0,15,639.975,363.141,335.457,-15.2386
264.042,1981-09-22,01:00:00.00,0.662022,0.713608,1.04972,623.858,0.0537103,0,0,0,15,639.962,363.198,335.528,-15.2386
264.083,1981-09-22,02:00:00.00,0.662022,0.713608,1.04811,623.846,0.0537103,0,0,0,15,639.948,363.255,335.598,-15.2386
264.125,1981-09-22,03:00:00.00,0.662022,0.713608,1.0467,623.835,0.0537103,0,0,0,15,639.935,363.313,335.669,-15.2386
264.167,1981-09-22,04:00:00.00,0.662022,0.713608,1.04543,623.823,0.0537103,0,0,0,15,639.922,363.37,335.739,-15.2386
264.208,1981-09-22,05:00:00.00,0.662022,0.713608,1.04414,623.811,0.0537103,0,0,0,15,639.909,363.427,335.809,-15.2386
264.25,1981-09-22,06:00:00.00,0.662022,0.713608,1.04284,623.8,0.0537103,0,0,0,15,639.897,363.485,335.879,-15.2386
264.292,1981-09-22,07:00:00.00,0.662022,0.713608,1.04152,623.788,0.0537103,0,0,0,15,639.883,363.542,335.949,-15.2392
264.333,1981-09-22,08:00:00.00,0.662022,0.713608,1.04016,623.775,0.0537103,0,0,0,15,639.869,363.599,336.019,-15.2412
264.375,1981-09-22,09:00:00.00,0.662022,0.713608,1.03876,623.76,0.0537103,0,0,0,15,639.853,363.657,336.089,-15.2446
264.417,1981-09-22,10:00:00.00,0.662022,0.713608,1.03731,623.745,0.0537103,0,0,0,15,639.836,363.714,336.158,-15.2493
264.458,1981-09-22,11:00:00.00,0.662022,0.713608,1.03581,623.728,0.0537103,0,0,0,15,639.818,363.771,336.228,-15.2552
264.5,1981-09-22,12:00:00.00,0.662022,0.713608,1.03429,623.711,0.0537103,0,0,0,15,639.799,363.829,336.298,-15.2617
264.542,1981-09-22,13:00:00.00,0.662022,0.713608,1.03273,623.694,0.0537103,0,0,0,15,639.78,363.886,336.367,-15.2685
264.583,1981-09-22,14:00:00.00,0.662022,0.713608,1.03116,623.677,0.0537103,0,0,0,15,639.762,363.943,336.436,-15.2749
264.625,1981-09-22,15:00:00.00,0.662022,0.713608,1.02958,623.661,0.0537103,0,0,0,15,639.744,364.001,336.505,-15.2806
264.667,1981-09-22,16:00:00.00,0.662022,0.713608,1.02802,623.647,0.0537103,0,0,0,15,639.728,364.058,336.574,-15.2848
264.708,1981-09-22,17:00:00.00,0.662022,0.713608,1.02649,623.634,0.0537103,0,0,0,15,639.714,364.115,336.643,-15.2874
264.75,1981-09-22,18:00:00.00,0.662022,0.713608,1.02501,623.623,0.0537103,0,0,0,15,639.702,364.173,336.712,-15.2883
264.792,1981-09-22,19:00:00.00,0.662022,0.713608,1.0236,623.613,0.0537103,0,0,0,15,639.69,364.23,336.781,-15.2883
264.833,1981-09-22,20:00:00.00,0.662022,0.713608,1.02225,623.603,0.0537103,0,0,0,15,639.679,364.287,336.849,-15.2883
264.875,1981-09-22,21:00:00.00,0.662022,0.713608,1.02094,623.593,0.0537103,0,0,0,15,639.668,364.344,336.918,-15.2883
264.917,1981-09-22,22:00:00.00,0.662022,0.713608,1.01968,623.584,0.0537103,0,0,0,15,639.657,364.402,336.986,-15.2883
264.958,1981-09-22,23:00:00.00,0.662022,0.713608,1.01846,623.574,0.0537103,0,0,0,15,639.646,364.459,337.054,-15.2883
265,1981-09-23,00:00:00.00,0.662022,0.713608,1.01728,623.564,0.0537103,0,0,0,15,639.635,364.516,337.122,-15.2883
265.042,1981-09-23,01:00:00.00,0.626707,0.675541,1.016,623.553,0.0522362,0,0,0,15,639.622,364.571,337.19,-15.2883
265.083,1981-09-23,02:00:00.00,0.626707,0.675541,1.01461,623.541,0.0522362,0,0,0,15,639.608,364.625,337.258,-15.2883
265.125,1981-09-23,03:00:00.00,0.626707,0.675541,1.0133,623.529,0.0522362,0,0,0,15,639.595,364.679,337.326,-15.2883
265.167,1981-09-23,04:00:00.00,0.626707,0.675541,1.01205,623.517,0.0522362,0,0,0,15,639.581,364.733,337.393,-15.2883
265.208,1981-09-23,05:00:00.00,0.626707,0.675541,1.01078,623.505,0.0522362,0,0,0,15,639.568,364.788,337.461,-15.2883
265.25,1981-09-23,06:00:00.00,0.626707,0.675541,1.00949,623.493,0.0522362,0,0,0,15,639.555,364.842,337.528,-15.2883
265.292,1981-09-23,07:00:00.00,0.626707,0.675541,1.0082,623.481,0.0522362,0,0,0,15,639.542,364.896,337.595,-15.2888
265.333,1981-09-23,08:00:00.00,0.626707,0.675541,1.00687,623.468,0.0522362,0,0,0,15,639.527,364.951,337.662,-15.2908
265.375,1981-09-23,09:00:00.00,0.626707,0.675541,1.0055,623.453,0.0522362,0,0,0,15,639.511,365.005,337.73,-15.2942
265.417,1981-09-23,10:00:00.00,0.626707,0.675541,1.00408,623.437,0.0522362,0,0,0,15,639.493,365.059,337.796,-15.2989
265.458,1981-09-23,11:00:00.00,0.626707,0.675541,1.00261,623.42,0.0522362,0,0,0,15,639.475,365.113,337.863,-15.3047
265.5,1981-09-23,12:00:00.00,0.626707,0.675541,1.00111,623.403,0.0522362,0,0,0,15,639.456,365.168,337.93,-15.3112
265.542,1981-09-23,13:00:00.00,0.626707,0.675541,0.999575,623.385,0.0522362,0,0,0,15,639.437,365.222,337.997,-15.3179
265.583,1981-09-23,14:00:00.00,0.626707,0.675541,0.99802,623.368,0.0522362,0,0,0,15,639.418,365.276,338.063,-15.3243
265.625,1981-09-23,15:00:00.00,0.626707,0.675541,0.996461,623.352,0.0522362,0,0,0,15,639.4,365.33,338.13,-15.3299
265.667,1981-09-23,16:00:00.00,0.626707,0.675541,0.994916,623.337,0.0522362,0,0,0,15,639.384,365.385,338.196,-15.3341
265.708,1981-09-23,17:00:00.00,0.626707,0.675541,0.993406,623.324,0.0522362,0,0,0,15,639.369,365.439,338.262,-15.3367
265.75,1981-09-23,18:00:00.00,0.626707,0.675541,0.99195,623.313,0.0522362,0,0,0,15,639.357,365.493,338.328,-15.3375
265.792,1981-09-23,19:00:00.00,0.626707,0.675541,0.990557,623.302,0.0522362,0,0,0,15,639.345,365.547,338.394,-15.3375
265.833,1981-09-23,20:00:00.00,0.626707,0.675541,0.989222,623.292,0.0522362,0,0,0,15,639.333,365.602,338.46,-15.3375
265.875,1981-09-23,21:00:00.00,0.626707,0.675541,0.987935,623.282,0.0522362,0,0,0,15,639.322,365.656,338.526,-15.3375
265.917,1981-09-23,22:00:00.00,0.626707,0.675541,0.98669,623.272,0.0522362,0,0,0,15,639.311,365.71,338.592,-15.3375
265.958,1981-09-23,23:00:00.00,0.626707,0.675541,0.985485,623.262,0.0522362,0,0,0,15,639.299,365.764,338.657,-15.3375
266,1981-09-24,00:00:00.00,0.626707,0.675541,0.984314,623.252,0.0522362,0,0,0,15,639.288,365.819,338.723,-15.3375
266.042,1981-09-24,01:00:00.00,0.584066,0.629577,0.983008,623.24,0.0504503,0,0,0,15,639.273,365.869,338.788,-15.3375
266.083,1981-09-24,02:00:00.00,0.584066,0.629577,0.98156,623.227,0.0504503,0,0,0,15,639.259,365.92,338.853,-15.3375
266.125,1981-09-24,03:00:00.00,0.584066,0.629577,0.9802,623.214,0.0504503,0,0,0,15,639.244,365.97,338.918,-15.3375
266.167,1981-09-24,04:00:00.00,0.584066,0.629577,0.978908,623.201,0.0504503,0,0,0,15,639.23,366.021,338.983,-15.3375
266.208,1981-09-24,05:00:00.00,0.584066,0.629577,0.97759,623.188,0.0504503,0,0,0,15,639.216,366.072,339.047,-15.3375
266.25,1981-09-24,06:00:00.00,0.584066,0.629577,0.976251,623.175,0.0504503,0,0,0,15,639.202,366.122,339.112,-15.3375
266.292,1981-09-24,07:00:00.00,0.584066,0.629577,0.974889,623.162,0.0504503,0,0,0,15,639.188,366.173,339.177,-15.338
266.333,1981-09-24,08:00:00.00,0.584066,0.629577,0.973493,623.148,0.0504503,0,0,0,15,639.172,366.223,339.241,-15.34
266.375,1981-09-24,09:00:00.00,0.584066,0.629577,0.972048,623.132,0.0504503,0,0,0,15,639.155,366.274,339.305,-15.3433
266.417,1981-09-24,10:00:00.00,0.584066,0.629577,0.970552,623.116,0.0504503,0,0,0,15,639.137,366.324,339.37,-15.348
266.458,1981-09-24,11:00:00.00,0.584066,0.629577,0.969012,623.098,0.0504503,0,0,0,15,639.117,366.375,339.434,-15.3537
266.5,1981-09-24,12:00:00.00,0.584066,0.629577,0.967435,623.079,0.0504503,0,0,0,15,639.097,366.425,339.498,-15.3602
266.542,1981-09-24,13:00:00.00,0.584066,0.629577,0.96583,623.061,0.0504503,0,0,0,15,639.077,366.476,339.562,-15.3668
266.583,1981-09-24,14:00:00.00,0.584066,0.629577,0.964205,623.043,0.0504503,0,0,0,15,639.058,366.527,339.625,-15.3732
266.625,1981-09-24,15:00:00.00,0.584066,0.629577,0.962574,623.026,0.0504503,0,0,0,15,639.039,366.577,339.689,-15.3787
266.667,1981-09-24,16:00:00.00,0.584066,0.629577,0.960955,623.01,0.0504503,0,0,0,15,639.022,366.628,339.753,-15.3829
266.708,1981-09-24,17:00:00.00,0.584066,0.629577,0.959367,622.997,0.0504503,0,0,0,15,639.006,366.678,339.816,-15.3854
266.75,1981-09-24,18:00:00.00,0.584066,0.629577,0.95783,622.985,0.0504503,0,0,0,15,638.993,366.729,339.879,-15.3862
266.792,1981-09-24,19:00:00.00,0.584066,0.629577,0.956354,622.973,0.0504503,0,0,0,15,638.98,366.779,339.943,-15.3862
266.833,1981-09-24,20:00:00.00,0.584066,0.629577,0.954931,622.962,0.0504503,0,0,0,15,638.968,366.83,340.006,-15.3862
266.875,1981-09-24,21:00:00.00,0.584066,0.629577,0.953555,622.951,0.0504503,0,0,0,15,638.955,366.881,340.069,-15.3862
266.917,1981-09-24,22:00:00.00,0.584066,0.629577,0.952222,622.94,0.0504503,0,0,0,15,638.943,366.931,340.132,-15.3862
266.958,1981-09-24,23:00:00.00,0.584066,0.629577,0.95093,622.93,0.0504503,0,0,0,15,638.931,366.982,340.194,-15.3862
267,1981-09-25,00:00:00.00,0.584066,0.629577,0.949674,622.919,0.0504503,0,0,0,15,638.919,367.032,340.257,-15.3862
267.042,1981-09-25,01:00:00.00,0.545634,0.58815,0.948229,622.907,0.0488388,0,0,0,15,638.904,367.08,340.319,-15.3862
267.083,1981-09-25,02:00:00.00,0.545634,0.58815,0.946607,622.893,0.0488388,0,0,0,15,638.889,367.127,340.382,-15.3862
267.125,1981-09-25,03:00:00.00,0.545634,0.58815,0.94515,622.88,0.0488388,0,0,0,15,638.874,367.174,340.444,-15.3862
267.167,1981-09-25,04:00:00.00,0.545634,0.58815,0.943821,622.867,0.0488388,0,0,0,15,638.859,367.221,340.505,-15.3862
267.208,1981-09-25,05:00:00.00,0.545634,0.58815,0.942475,622.854,0.0488388,0,0,0,15,638.845,367.269,340.567,-15.3862
267.25,1981-09-25,06:00:00.00,0.545634,0.58815,0.941118,622.841,0.0488388,0,0,0,15,638.831,367.316,340.629,-15.3862
267.292,1981-09-25,07:00:00.00,0.545634,0.58815,0.939746,622.827,0.0488388,0,0,0,15,638.816,367.363,340.69,-15.3867
267.333,1981-09-25,08:00:00.00,0.545634,0.58815,0.938348,622.812,0.0488388,0,0,0,15,638.8,367.41,340.752,-15.3886
267.375,1981-09-25,09:00:00.00,0.545634,0.58815,0.936911,622.797,0.0488388,0,0,0,15,638.782,367.457,340.813,-15.3919
267.417,1981-09-25,10:00:00.00,0.545634,0.58815,0.935428,622.779,0.0488388,0,0,0,15,638.764,367.505,340.874,-15.3965
267.458,1981-09-25,11:00:00.00,0.545634,0.58815,0.933904,622.761,0.0488388,0,0,0,15,638.744,367.552,340.935,-15.4022
267.5,1981-09-25,12:00:00.00,0.545634,0.58815,0.932345,622.743,0.0488388,0,0,0,15,638.724,367.599,340.996,-15.4086
267.542,1981-09-25,13:00:00.00,0.545634,0.58815,0.930759,622.724,0.0488388,0,0,0,15,638.704,367.646,341.057,-15.4153
267.583,1981-09-25,14:00:00.00,0.545634,0.58815,0.929155,622.706,0.0488388,0,0,0,15,638.684,367.694,341.118,-15.4216
267.625,1981-09-25,15:00:00.00,0.545634,0.58815,0.927545,622.689,0.0488388,0,0,0,15,638.665,367.741,341.179,-15.4271
267.667,1981-09-25,16:00:00.00,0.545634,0.58815,0.925947,622.673,0.0488388,0,0,0,15,638.648,367.788,341.239,-15.4312
267.708,1981-09-25,17:00:00.00,0.545634,0.58815,0.924379,622.659,0.0488388,0,0,0,15,638.632,367.835,341.3,-15.4337
267.75,1981-09-25,18:00:00.00,0.545634,0.58815,0.922863,622.646,0.0488388,0,0,0,15,638.618,367.883,341.36,-15.4344
267.792,1981-09-25,19:00:00.00,0.545634,0.58815,0.921405,622.635,0.0488388,0,0,0,15,638.605,367.93,341.42,-15.4344
267.833,1981-09-25,20:00:00.00,0.545634,0.58815,0.920003,622.623,0.0488388,0,0,0,15,638.592,367.977,341.48,-15.4344
267.875,1981-09-25,21:00:00.00,0.545634,0.58815,0.918646,622.612,0.0488388,0,0,0,15,638.58,368.024,341.54,-15.4344
267.917,1981-09-25,22:00:00.00,0.545634,0.58815,0.91733,622.601,0.0488388,0,0,0,15,638.567,368.072,341.6,-15.4344
267.958,1981-09-25,23:00:00.00,0.545634,0.58815,0.916053,622.59,0.0488388,0,0,0,15,638.555,368.119,341.66,-15.4344
268,1981-09-26,00:00:00.00,0.545634,0.58815,0.91481,622.579,0.0488388,0,0,0,15,638.542,368.166,341.719,-15.4344
268.042,1981-09-26,01:00:00.00,0.521387,0.562014,0.913482,622.567,0.0478228,0,0,0,15,638.528,368.211,341.779,-15.4344
268.083,1981-09-26,02:00:00.00,0.521387,0.562014,0.912067,622.554,0.0478228,0,0,0,15,638.514,368.256,341.838,-15.4344
268.125,1981-09-26,03:00:00.00,0.521387,0.562014,0.91074,622.541,0.0478228,0,0,0,15,638.5,368.302,341.897,-15.4344
268.167,1981-09-26,04:00:00.00,0.521387,0.562014,0.909481,622.529,0.0478228,0,0,0,15,638.486,368.347,341.956,-15.4344
268.208,1981-09-26,05:00:00.00,0.521387,0.562014,0.908216,622.516,0.0478228,0,0,0,15,638.472,368.392,342.015,-15.4344
268.25,1981-09-26,06:00:00.00,0.521387,0.562014,0.906948,622.504,0.0478228,0,0,0,15,638.459,368.437,342.074,-15.4344
268.292,1981-09-26,07:00:00.00,0.521387,0.562014,0.905674,622.491,0.0478228,0,0,0,15,638.445,368.482,342.132,-15.4349
268.333,1981-09-26,08:00:00.00,0.521387,0.562014,0.904381,622.477,0.0478228,0,0,0,15,638.429,368.527,342.191,-15.4367
268.375,1981-09-26,09:00:00.00,0.521387,0.562014,0.903055,622.462,0.0478228,0,0,0,15,638.413,368.572,342.249,-15.44
268.417,1981-09-26,10:00:00.00,0.521387,0.562014,0.901688,622.445,0.0478228,0,0,0,15,638.395,368.618,342.308,-15.4446
268.458,1981-09-26,11:00:00.00,0.521387,0.562014,0.90028,622.428,0.0478228,0,0,0,15,638.376,368.663,342.366,-15.4502
268.5,1981-09-26,12:00:00.00,0.521387,0.562014,0.898835,622.41,0.0478228,0,0,0,15,638.357,368.708,342.424,-15.4566
268.542,1981-09-26,13:00:00.00,0.521387,0.562014,0.897359,622.392,0.0478228,0,0,0,15,638.337,368.753,342.482,-15.4632
268.583,1981-09-26,14:00:00.00,0.521387,0.562014,0.895859,622.374,0.0478228,0,0,0,15,638.318,368.798,342.54,-15.4695
268.625,1981-09-26,15:00:00.00,0.521387,0.562014,0.89435,622.357,0.0478228,0,0,0,15,638.3,368.843,342.598,-15.4749
268.667,1981-09-26,16:00:00.00,0.521387,0.562014,0.892851,622.342,0.0478228,0,0,0,15,638.283,368.888,342.656,-15.479
268.708,1981-09-26,17:00:00.00,0.521387,0.562014,0.891382,622.329,0.0478228,0,0,0,15,638.268,368.934,342.714,-15.4814
268.75,1981-09-26,18:00:00.00,0.521387,0.562014,0.889964,622.317,0.0478228,0,0,0,15,638.255,368.979,342.771,-15.4821
268.792,1981-09-26,19:00:00.00,0.521387,0.562014,0.888605,622.306,0.0478228,0,0,0,15,638.242,369.024,342.829,-15.4821
268.833,1981-09-26,20:00:00.00,0.521387,0.562014,0.887299,622.295,0.0478228,0,0,0,15,638.23,369.069,342.886,-15.4821
268.875,1981-09-26,21:00:00.00,0.521387,0.562014,0.886037,622.284,0.0478228,0,0,0,15,638.218,369.114,342.943,-15.4821
268.917,1981-09-26,22:00:00.00,0.521387,0.562014,0.884814,622.274,0.0478228,0,0,0,15,638.206,369.159,343.001,-15.4821
268.958,1981-09-26,23:00:00.00,0.521387,0.562014,0.883628,622.263,0.0478228,0,0,0,15,638.194,369.204,343.058,-15.4821
269,1981-09-27,00:00:00.00,0.521387,0.562014,0.882474,622.252,0.0478228,0,0,0,15,638.183,369.249,343.115,-15.4821
269.042,1981-09-27,01:00:00.00,0.586541,0.632246,0.881995,622.244,0.0505315,0,0,0,15,638.177,369.3,343.171,-15.4821
269.083,1981-09-27,02:00:00.00,0.586541,0.632246,0.882108,622.238,0.0505315,0,0,0,15,638.17,369.351,343.228,-15.4821
269.125,1981-09-27,03:00:00.00,0.586541,0.632246,0.881747,622.232,0.0505315,0,0,0,15,638.164,369.402,343.286,-15.4821
269.167,1981-09-27,04:00:00.00,0.586541,0.632246,0.881032,622.225,0.0505315,0,0,0,15,638.157,369.453,343.343,-15.4821
269.208,1981-09-27,05:00:00.00,0.586541,0.632246,0.880411,622.219,0.0505315,0,0,0,15,638.15,369.503,343.401,-15.4821
269.25,1981-09-27,06:00:00.00,0.586541,0.632246,0.879876,622.213,0.0505315,0,0,0,15,638.143,369.554,343.458,-15.4821
269.292,1981-09-27,07:00:00.00,0.586541,0.632246,0.879421,622.206,0.0505315,0,0,0,15,638.136,369.605,343.516,-15.4825
269.333,1981-09-27,08:00:00.00,0.586541,0.632246,0.879026,622.198,0.0505315,0,0,0,15,638.128,369.656,343.573,-15.4843
269.375,1981-09-27,09:00:00.00,0.586541,0.632246,0.878666,622.189,0.0505315,0,0,0,15,638.118,369.707,343.631,-15.4876
269.417,1981-09-27,10:00:00.00,0.586541,0.632246,0.878302,622.178,0.0505315,0,0,0,15,638.107,369.757,343.688,-15.4921
269.458,1981-09-27,11:00:00.00,0.586541,0.632246,0.877893,622.167,0.0505315,0,0,0,15,638.095,369.808,343.745,-15.4977
269.5,1981-09-27,12:00:00.00,0.586541,0.632246,0.877412,622.154,0.0505315,0,0,0,15,638.082,369.859,343.802,-15.5041
269.542,1981-09-27,13:00:00.00,0.586541,0.632246,0.876861,622.142,0.0505315,0,0,0,15,638.069,369.91,343.86,-15.5106
269.583,1981-09-27,14:00:00.00,0.586541,0.632246,0.876249,622.13,0.0505315,0,0,0,15,638.056,369.96,343.917,-15.5168
269.625,1981-09-27,15:00:00.00,0.586541,0.632246,0.875595,622.118,0.0505315,0,0,0,15,638.044,370.011,343.974,-15.5222
269.667,1981-09-27,16:00:00.00,0.586541,0.632246,0.874915,622.109,0.0505315,0,0,0,15,638.034,370.062,344.031,-15.5263
269.708,1981-09-27,17:00:00.00,0.586541,0.632246,0.874232,622.1,0.0505315,0,0,0,15,638.025,370.113,344.089,-15.5286
269.75,1981-09-27,18:00:00.00,0.586541,0.632246,0.873565,622.094,0.0505315,0,0,0,15,638.018,370.164,344.146,-15.5292
269.792,1981-09-27,19:00:00.00,0.586541,0.632246,0.872926,622.088,0.0505315,0,0,0,15,638.012,370.214,344.203,-15.5292
269.833,1981-09-27,20:00:00.00,0.586541,0.632246,0.87231,622.082,0.0505315,0,0,0,15,638.005,370.265,344.26,-15.5292
269.875,1981-09-27,21:00:00.00,0.586541,0.632246,0.87171,622.077,0.0505315,0,0,0,15,637.999,370.316,344.318,-15.5292
269.917,1981-09-27,22:00:00.00,0.586541,0.632246,0.871124,622.071,0.0505315,0,0,0,15,637.992,370.367,344.375,-15.5292
269.958,1981-09-27,23:00:00.00,0.586541,0.632246,0.870551,622.065,0.0505315,0,0,0,15,637.986,370.418,344.432,-15.5292
270,1981-09-28,00:00:00.00,0.586541,0.632246,0.869991,622.059,0.0505315,0,0,0,15,637.98,370.468,344.489,-15.5292
270.042,1981-09-28,01:00:00.00,0.653425,0.704342,0.870012,622.056,0.0533449,0,0,0,15,637.98,370.525,344.546,-15.5292
270.083,1981-09-28,02:00:00.00,0.653425,0.704342,0.870544,622.055,0.0533449,0,0,0,15,637.979,370.581,344.603,-15.5292
270.125,1981-09-28,03:00:00.00,0.653425,0.704342,0.870644,622.054,0.0533449,0,0,0,15,637.978,370.638,344.66,-15.5292
270.167,1981-09-28,04:00:00.00,0.653425,0.704342,0.870411,622.053,0.0533449,0,0,0,15,637.977,370.695,344.718,-15.5292
270.208,1981-09-28,05:00:00.00,0.653425,0.704342,0.870239,622.052,0.0533449,0,0,0,15,637.975,370.751,344.776,-15.5292
270.25,1981-09-28,06:00:00.00,0.653425,0.704342,0.870119,622.051,0.0533449,0,0,0,15,637.974,370.808,344.834,-15.5292
270.292,1981-09-28,07:00:00.00,0.653425,0.704342,0.870048,622.049,0.0533449,0,0,0,15,637.973,370.864,344.892,-15.5297
270.333,1981-09-28,08:00:00.00,0.653425,0.704342,0.870008,622.046,0.0533449,0,0,0,15,637.97,370.921,344.95,-15.5315
270.375,1981-09-28,09:00:00.00,0.653425,0.704342,0.869978,622.042,0.0533449,0,0,0,15,637.965,370.977,345.007,-15.5347
270.417,1981-09-28,10:00:00.00,0.653425,0.704342,0.869931,622.036,0.0533449,0,0,0,15,637.959,371.034,345.065,-15.5392
270.458,1981-09-28,11:00:00.00,0.653425,0.704342,0.869836,622.03,0.0533449,0,0,0,15,637.953,371.091,345.123,-15.5447
270.5,1981-09-28,12:00:00.00,0.653425,0.704342,0.869677,622.022,0.0533449,0,0,0,15,637.945,371.147,345.181,-15.551
270.542,1981-09-28,13:00:00.00,0.653425,0.704342,0.869454,622.015,0.0533449,0,0,0,15,637.937,371.204,345.238,-15.5575
270.583,1981-09-28,14:00:00.00,0.653425,0.704342,0.86918,622.007,0.0533449,0,0,0,15,637.93,371.26,345.296,-15.5637
270.625,1981-09-28,15:00:00.00,0.653425,0.704342,0.86887,622.001,0.0533449,0,0,0,15,637.923,371.317,345.354,-15.569
270.667,1981-09-28,16:00:00.00,0.653425,0.704342,0.868542,621.996,0.0533449,0,0,0,15,637.918,371.373,345.412,-15.573
270.708,1981-09-28,17:00:00.00,0.653425,0.704342,0.868217,621.993,0.0533449,0,0,0,15,637.914,371.43,345.47,-15.5754
270.75,1981-09-28,18:00:00.00,0.653425,0.704342,0.867915,621.991,0.0533449,0,0,0,15,637.913,371.487,345.528,-15.5759
270.792,1981-09-28,19:00:00.00,0.653425,0.704342,0.867644,621.99,0.0533449,0,0,0,15,637.911,371.543,345.586,-15.5759
270.833,1981-09-28,20:00:00.00,0.653425,0.704342,0.867401,621.989,0.0533449,0,0,0,15,637.91,371.6,345.643,-15.5759
270.875,1981-09-28,21:00:00.00,0.653425,0.704342,0.867179,621.988,0.0533449,0,0,0,15,637.909,371.656,345.701,-15.5759
270.917,1981-09-28,22:00:00.00,0.653425,0.704342,0.866974,621.987,0.0533449,0,0,0,15,637.907,371.713,345.759,-15.5759
270.958,1981-09-28,23:00:00.00,0.653425,0.704342,0.866787,621.986,0.0533449,0,0,0,15,637.906,371.769,345.817,-15.5759
271,1981-09-29,00:00:00.00,0.653425,0.704342,0.866615,621.985,0.0533449,0,0,0,15,637.905,371.826,345.875,-15.5759
271.042,1981-09-29,01:00:00.00,0.65483,0.705856,0.866316,621.984,0.0534039,0,0,0,15,637.904,371.883,345.932,-15.5759
271.083,1981-09-29,02:00:00.00,0.65483,0.705856,0.865923,621.984,0.0534039,0,0,0,15,637.903,371.939,345.99,-15.5759
271.125,1981-09-29,03:00:00.00,0.65483,0.705856,0.865693,621.983,0.0534039,0,0,0,15,637.902,371.996,346.048,-15.5759
271.167,1981-09-29,04:00:00.00,0.65483,0.705856,0.86559,621.982,0.0534039,0,0,0,15,637.901,372.053,346.105,-15.5759
271.208,1981-09-29,05:00:00.00,0.65483,0.705856,0.865497,621.982,0.0534039,0,0,0,15,637.901,372.11,346.163,-15.5759
271.25,1981-09-29,06:00:00.00,0.65483,0.705856,0.865411,621.981,0.0534039,0,0,0,15,637.9,372.166,346.22,-15.5759
271.292,1981-09-29,07:00:00.00,0.65483,0.705856,0.86533,621.98,0.0534039,0,0,0,15,637.899,372.223,346.278,-15.5763
271.333,1981-09-29,08:00:00.00,0.65483,0.705856,0.865243,621.978,0.0534039,0,0,0,15,637.896,372.28,346.335,-15.5781
271.375,1981-09-29,09:00:00.00,0.65483,0.705856,0.865133,621.974,0.0534039,0,0,0,15,637.892,372.336,346.392,-15.5813
271.417,1981-09-29,10:00:00.00,0.65483,0.705856,0.864986,621.969,0.0534039,0,0,0,15,637.887,372.393,346.45,-15.5857
271.458,1981-09-29,11:00:00.00,0.65483,0.705856,0.864789,621.963,0.0534039,0,0,0,15,637.881,372.45,346.507,-15.5912
271.5,1981-09-29,12:00:00.00,0.65483,0.705856,0.86454,621.956,0.0534039,0,0,0,15,637.874,372.506,346.565,-15.5975
271.542,1981-09-29,13:00:00.00,0.65483,0.705856,0.864242,621.949,0.0534039,0,0,0,15,637.867,372.563,346.622,-15.6039
271.583,1981-09-29,14:00:00.00,0.65483,0.705856,0.863906,621.942,0.0534039,0,0,0,15,637.86,372.62,346.68,-15.6101
271.625,1981-09-29,15:00:00.00,0.65483,0.705856,0.863546,621.937,0.0534039,0,0,0,15,637.854,372.676,346.737,-15.6154
271.667,1981-09-29,16:00:00.00,0.65483,0.705856,0.863178,621.933,0.0534039,0,0,0,15,637.849,372.733,346.794,-15.6193
271.708,1981-09-29,17:00:00.00,0.65483,0.705856,0.862823,621.93,0.0534039,0,0,0,15,637.846,372.79,346.852,-15.6216
271.75,1981-09-29,18:00:00.00,0.65483,0.705856,0.862501,621.929,0.0534039,0,0,0,15,637.845,372.847,346.909,-15.6221
271.792,1981-09-29,19:00:00.00,0.65483,0.705856,0.862218,621.928,0.0534039,0,0,0,15,637.844,372.903,346.967,-15.6221
